CIFILE	CISOPT	CITX40	CITX15	CIKEY1	CIAGG1	CIDSC1	CIKEY2	CIAGG2	CIDSC2	CIKEY3	CIAGG3	CIDSC3	CIKEY4	CIAGG4	CIDSC4	CIKEY5	CIAGG5	CIDSC5	CIKEY6	CIAGG6	CIDSC6	CIKEY7	CIAGG7	CIDSC7	CIKEY8	CIAGG8	CIDSC8	CIKEY9	CIAGG9	CIDSC9	CIKE10	CIAG10	CIDS10	CIKE11	CIAG11	CIDS11	CIKE12	CIAG12	CIDS12	CIKE13	CIAG13	CIDS13	CIKE14	CIAG14	CIDS14	CIKE15	CIAG15	CIDS15	CISEL1	CISOK1	CIOPR1	CIVAL1	CISEL2	CISOK2	CIOPR2	CIVAL2	CISEL3	CISOK3	CIOPR3	CIVAL3	CISEL4	CISOK4	CIOPR4	CIVAL4	CISEL5	CISOK5	CIOPR5	CIVAL5	CISEL6	CISOK6	CIOPR6	CIVAL6	CISTAT	CITXID	CIRGDT	CIRGTM	CILMDT	CICHNO	CICHID	CIMS51	CIMS52	CIMS53	CIMS54	CILMTS	CIJNSO	CIJNTB	CISOPM	CISOPJ	CISECF
FARRED    	91	FARRED91	FARRED91       	R1JBNO	0	0	R1JBDT	0	0	R1JBTM	0	0	R1DIVI	0	0	R1BKI2	0	0	R1PYCD	0	0	R1CUCD	0	0	R1PYNO	0	0	R1BKID	0	0	R1DTP5	0	0	R1SQTP	0	0	R1YEA4	0	0	R1JRNO	0	0	R1JSNO	0	0	R1CKNO	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65532	20131219	0	MOVEX     	WJB02	WJB03	WJB04	WDI01	1387464932538	0	          	  	  	
FBACDF    	00	FBACDF00	FBACDF00       	BEDIVI	0	0	BEATVY	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WDI01	WAT98	     	     	1387464935418	0	          	  	  	
FBAKEY    	00	FBAKEY00	FBAKEY00       	RKDIVI	0	0	RKBAKY	0	0	RKBIT1	0	0	RKBIT2	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT6	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WDI01	WBA17	WBI14	WBI24	1387464990071	0	          	  	  	
FBAKEY    	01	FBAKEY01	FBAKEY01       	RKBAKY	0	0	RKBIT1	0	0	RKBIT2	0	0	RKDIVI	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT6	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI14	WBI24	WDI01	1387464990071	0	          	  	  	
FBAKEY    	02	FBAKEY02	FBAKEY02       	RKBAKY	0	0	RKBIT2	0	0	RKBIT1	0	0	RKDIVI	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT6	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI24	WBI14	WDI01	1387464990071	0	          	  	  	
FBAKEY    	03	FBAKEY03	FBAKEY03       	RKBAKY	0	0	RKBIT3	0	0	RKBIT1	0	0	RKDIVI	0	0	RKBIT2	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT6	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI34	WBI14	WDI01	1387464990071	0	          	  	  	
FBAKEY    	04	FBAKEY04	FBAKEY04       	RKBAKY	0	0	RKBIT4	0	0	RKBIT1	0	0	RKDIVI	0	0	RKBIT2	0	0	RKBIT3	0	0	RKBIT5	0	0	RKBIT6	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI44	WBI14	WDI01	1387464990087	0	          	  	  	
FBAKEY    	05	FBAKEY05	FBAKEY05       	RKBAKY	0	0	RKBIT5	0	0	RKBIT1	0	0	RKDIVI	0	0	RKBIT2	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT6	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI54	WBI14	WDI01	1387464990087	0	          	  	  	
FBAKEY    	06	FBAKEY06	FBAKEY06       	RKBAKY	0	0	RKBIT6	0	0	RKBIT1	0	0	RKDIVI	0	0	RKBIT2	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT7	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI64	WBI14	WDI01	1387464990087	0	          	  	  	
FBAKEY    	07	FBAKEY07	FBAKEY07       	RKBAKY	0	0	RKBIT7	0	0	RKBIT1	0	0	RKDIVI	0	0	RKBIT2	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT6	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI74	WBI14	WDI01	1387464990087	0	          	  	  	
FBAKEY    	30	FBAKEY30	FBAKEY30       	RKBAKY	0	0	RKBIT1	0	0	RKBIT2	0	0	RKBIT3	0	0	RKBIT4	0	0	RKBIT5	0	0	RKBIT6	0	0	RKBIT7	0	0	RKDIVI	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65630	20131219	0	MOVEX     	WBA17	WBI14	WBI24	WBI34	1387464990087	0	          	  	  	
FBANID    	00	FBANID00	FBANID00       	BIBKIN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65600	20131219	0	MOVEX     	WBK11	     	     	     	1387464960212	0	          	  	  	
FBCTDF    	00	FBCTDF00	FBCTDF00       	BMDIVI	0	0	BMBUCT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WDI01	WBC21	     	     	1387464935121	0	          	  	  	
FBDCTH    	00	FBDCTH00	FBDCTH00       	BCDIVI	0	0	BCBRSP	0	0	BCBUNO	0	0	BCBVER	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65537	20131219	0	MOVEX     	WDI01	WBR08	WBU11	WBU12	1387464937134	0	          	  	  	
FBDCTH    	10	FBDCTH10	FBDCTH10       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCBRSP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65537	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WBR08	1387464937134	0	          	  	  	
FBDIST    	00	FBDIST00	FBDIST00       	BUDIVI	0	0	BUDTMP	0	0	BUDSPR	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WDI01	WDT21	WDS12	     	1387464935277	0	          	  	  	
FBREDF    	00	FBREDF00	FBREDF00       	BGDIVI	0	0	BGRSRC	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WDI01	WRS62	     	     	1387464935591	0	          	  	  	
FBRESP    	00	FBRESP00	FBRESP00       	BRDIVI	0	0	BRBRSP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WDI01	WUS05	     	     	1387464935981	0	          	  	  	
FBTMPH    	00	FBTMPH00	FBTMPH00       	BADIVI	0	0	BABTMP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WDI01	WBT31	     	     	1387464935747	0	          	  	  	
FBTMPH    	10	FBTMPH10	FBTMPH10       	BABTMP	0	0	BADIVI	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65535	20131219	0	MOVEX     	WBT31	WDI01	     	     	1387464935747	0	          	  	  	
FBUDEF    	00	FBUDEF00	FBUDEF00       	BDDIVI	0	0	BDBUNO	0	0	BDBVER	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	     	1387464936216	0	          	  	  	
FBUDEF    	10	FBUDEF10	FBUDEF10       	BDDIVI	0	0	BDBVER	0	0	BDBUNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU12	WBU11	     	1387464936217	0	          	  	  	
FBUDEF    	30	FBUDEF30	FBUDEF30       	BDBUNO	0	0	BDBVER	0	0	BDDIVI	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WBU11	WBU12	WDI01	     	1387464936217	0	          	  	  	
FBUDET    	00	FBUDET00	FBUDET00       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	BCBUPE	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI01	1487875199173	0	          	  	  	
FBUDET    	10	FBUDET10	FBUDET10       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCBUPE	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI01	1487875199219	0	          	  	  	
FBUDET    	20	FBUDET20	FBUDET20       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAMTN	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCBUPE	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WMA07	1487875199219	0	          	  	  	
FBUDET    	21	FBUDET21	FBUDET21       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT1	0	0	BCBUPE	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI01	1487875199219	0	          	  	  	
FBUDET    	22	FBUDET22	FBUDET22       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT2	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI02	1487875199235	0	          	  	  	
FBUDET    	23	FBUDET23	FBUDET23       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT3	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI03	1487875199235	0	          	  	  	
FBUDET    	24	FBUDET24	FBUDET24       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT4	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI04	1487875199235	0	          	  	  	
FBUDET    	25	FBUDET25	FBUDET25       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT5	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI05	1487875199251	0	          	  	  	
FBUDET    	26	FBUDET26	FBUDET26       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT6	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI06	1487875199251	0	          	  	  	
FBUDET    	27	FBUDET27	FBUDET27       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCAIT7	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WAI07	1487875199251	0	          	  	  	
FBUDET    	70	FBUDET70	FBUDET70       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCCUCD	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WCU01	1487875199266	0	          	  	  	
FBUDET    	80	FBUDET80	FBUDET80       	BCDIVI	0	0	BCBUNO	0	0	BCBVER	0	0	BCBUPE	0	0	BCAIT1	0	0	BCAIT2	0	0	BCAIT3	0	0	BCAIT4	0	0	BCAIT5	0	0	BCAIT6	0	0	BCAIT7	0	0	BCCUCD	0	0	BCAMTN	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20170223	103959	20170223	0	FKHAN     	WDI01	WBU11	WBU12	WBU13	1487875199266	0	          	  	  	
FBUSUM    	00	FBUSUM00	FBUSUM00       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT6	0	0	BBAIT7	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI01	1387464936820	0	          	  	  	
FBUSUM    	01	FBUSUM01	FBUSUM01       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAMTN	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT6	0	0	BBAIT7	0	0	BBCUCD	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WMA07	1387464936820	0	          	  	  	
FBUSUM    	10	FBUSUM10	FBUSUM10       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT2	0	0	BBAIT1	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT6	0	0	BBAIT7	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI02	1387464936820	0	          	  	  	
FBUSUM    	20	FBUSUM20	FBUSUM20       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT3	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT6	0	0	BBAIT7	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI03	1387464936820	0	          	  	  	
FBUSUM    	30	FBUSUM30	FBUSUM30       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT4	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT5	0	0	BBAIT6	0	0	BBAIT7	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI04	1387464936836	0	          	  	  	
FBUSUM    	40	FBUSUM40	FBUSUM40       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT5	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT6	0	0	BBAIT7	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI05	1387464936836	0	          	  	  	
FBUSUM    	50	FBUSUM50	FBUSUM50       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT6	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT7	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI06	1387464936836	0	          	  	  	
FBUSUM    	60	FBUSUM60	FBUSUM60       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBAIT7	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT6	0	0	BBCUCD	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WAI07	1387464936836	0	          	  	  	
FBUSUM    	70	FBUSUM70	FBUSUM70       	BBDIVI	0	0	BBBUNO	0	0	BBBVER	0	0	BBCUCD	0	0	BBAIT1	0	0	BBAIT2	0	0	BBAIT3	0	0	BBAIT4	0	0	BBAIT5	0	0	BBAIT6	0	0	BBAIT7	0	0	BBAMTN	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65536	20131219	0	MOVEX     	WDI01	WBU11	WBU12	WCU01	1387464936836	0	          	  	  	
FCAANH    	00	FCAANH00	FCAANH00       	CHDIVI	0	0	CHCMID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WCM19	     	     	1387464938220	0	          	  	  	
FCARRD    	00	FCARRD00	FCARRD00       	D3DIVI	0	0	D3RDRI	0	0	D3RDRP	0	0	D3RDRV	0	0	D3RDRT	0	0	D3OBV1	0	0	D3OBV2	0	0	D3OBV3	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD13	WRD20	WRD21	1387464938971	0	          	  	  	
FCARRD    	10	FCARRD10	FCARRD10       	D3DIVI	0	0	D3RDRV	0	0	D3RDRI	0	0	D3RDRP	0	0	D3RDRT	0	0	D3OBV1	0	0	D3OBV2	0	0	D3OBV3	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD21	WRD13	WRD20	1387464938971	0	          	  	  	
FCARRD    	20	FCARRD20	FCARRD20       	D3DIVI	0	0	D3RDRI	0	0	D3RDRV	0	0	D3RDRT	0	0	D3OBV1	0	0	D3OBV2	0	0	D3OBV3	0	0	D3RDRP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD13	WRD21	WRD22	1387464938971	0	          	  	  	
FCARUD    	00	FCARUD00	FCARUD00       	D1DIVI	0	0	D1RDLT	0	0	D1RDRI	0	0	D1RDUP	0	0	D1RDUV	0	0	D1RDUT	0	0	D1OBV1	0	0	D1OBV2	0	0	D1OBV3	0	0	D1OBV4	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD39	WRD13	WRD14	1387464938581	0	          	  	  	
FCARUD    	10	FCARUD10	FCARUD10       	D1DIVI	0	0	D1RDLT	0	0	D1RDUV	0	0	D1RDRI	0	0	D1RDUP	0	0	D1RDUT	0	0	D1OBV1	0	0	D1OBV2	0	0	D1OBV3	0	0	D1OBV4	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD39	WRD15	WRD13	1387464938581	0	          	  	  	
FCARUD    	20	FCARUD20	FCARUD20       	D1DIVI	0	0	D1RDLT	0	0	D1RDRI	0	0	D1RDUV	0	0	D1RDUT	0	0	D1OBV1	0	0	D1OBV2	0	0	D1OBV3	0	0	D1OBV4	0	0	D1RDUP	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD39	WRD13	WRD15	1387464938581	0	          	  	  	
FCARUD    	30	FCARUD30	FCARUD30       	D1DIVI	0	0	D1RDLT	0	0	D1RDRI	0	0	D1RDUV	0	0	D1RDUT	0	0	D1RDUP	0	0	D1OBV1	0	0	D1OBV2	0	0	D1OBV3	0	0	D1OBV4	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD39	WRD13	WRD15	1387464938581	0	          	  	  	
FCARUD    	40	FCARUD40	FCARUD40       	D1DIVI	0	0	D1RDLT	0	0	D1RDRI	0	0	D1RDUP	0	0	D1RDUV	0	0	D1RDUT	0	0	D1OBV1	0	0	D1OBV4	0	0	D1OBV2	0	0	D1OBV3	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65538	20131219	0	MOVEX     	WDI01	WRD39	WRD13	WRD14	1387464938581	0	          	  	  	
