CJCONO	CJPGNM	CJQTTP	CJTX40	CJTX15	CJFILE	CJSOPT	CJNFTR	CJPAV1	CJPAV2	CJPAV3	CJPAV4	CJPAV5	CJPAV6	CJPSEQ	CJTABL	CJAGGR	CJOBK1	CJOBK2	CJOBK3	CJOBK4	CJOBK5	CJOBK6	CJOBK7	CJTXID	CJRGDT	CJRGTM	CJLMDT	CJCHNO	CJCHID	CJSOZ1	CJSOZ2	CJSOZ3	CJSOZ4	CJSOZ5	CJSOZ6	CJIBCA	CJLMTS	CJSNDI	CJCHNF	CJCHAG	CJAGRG	CJMXRE	CJSLF1	CJJNSO	CJSLF2	CJSLF3	CJSUB1	CJSUB2	CJSUB3	CJHLAL	CJSBFD	CJSDSN	CJCON1
1	MWS075    	30	MITTCD30	MITTCD30       	MITTCD    	30	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS081    	1	MPCKLT00	MPCKLT00       	MPCKLT    	00	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS090    	1	Entitlement no	EntNo          	MITCEN    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63504	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463704652	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS090    	2	Order category, Order number, Order line	Ordct, Ordno   	MITCEN    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63504	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463704667	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS090    	3	Order category, Order number, Order line	Ordct, Ordno   	MITCEN    	15	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63504	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463704667	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS090    	5	Customer, Item no, Enti st dt, Warehouse	Cust, Itmno    	MITCEN    	25	0	STD05-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63504	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463704683	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS090    	7	Supplier, Item no, Enti st dt, Warehouse	Suppl, Itmno   	MITCEN    	35	0	STD07-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63504	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463704698	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS090    	8	Item no, Customer, Enti st dt, Order cat	Itmno, Cust    	MITCEN    	40	0	STD08-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63504	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463704698	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS091    	1	Entitlement no, Sequence no	EntNo, Seqno   	MITCAT    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63505	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463705151	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	1	Division, Item no, Serial no, Creation d	Div, Itmno     	MISCOR    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706399	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	2	Division, Invent d c, Trans type, Sale t	Div, I d c     	MISCOR    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706399	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	3	Division, Invent d c, Status, Trans type	Div, I d c     	MISCOR    	20	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706417	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	4	Division, Invent d c, Item no, Serial no	Div, I d c     	MISCOR    	30	0	STD04-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706417	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	5	Division, Serial no, Item no, Creation d	Div, Serno     	MISCOR    	40	0	STD05-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706432	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	6	Division, Trans type, Sale type, Serial	Div, Tr tp     	MISCOR    	50	0	STD06-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706448	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	7	Division, Transaction tpe, Serial number	Div, Tr tp     	MISCOR    	60	0	STD07-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706464	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS098    	8	Division, Serial number, Transaction tpe	Div, Serno     	MISCOR    	70	0	STD08-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63506	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463706464	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
